key;value;topic;partition;offset;timestamp;timestampType
;"{t_measurement"": 1717237158.4866815, ""t_report"": 1717237148.4866831, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;592;2024-06-01T12:19:18.486+02:00;0
;"{t_measurement"": 1717237158.489605, ""t_report"": 1717237148.4896057, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;593;2024-06-01T12:19:18.489+02:00;0
;"{t_measurement"": 1717237168.5019114, ""t_report"": 1717237158.501913, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 67}""";mytopic;0;594;2024-06-01T12:19:28.502+02:00;0
;"{t_measurement"": 1717237168.506022, ""t_report"": 1717237158.5060225, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;595;2024-06-01T12:19:28.506+02:00;0
;"{t_measurement"": 1717237178.5177996, ""t_report"": 1717237168.5178008, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;596;2024-06-01T12:19:38.517+02:00;0
;"{t_measurement"": 1717237188.5317442, ""t_report"": 1717237178.5317452, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;597;2024-06-01T12:19:48.531+02:00;0
;"{t_measurement"": 1717237188.5353239, ""t_report"": 1717237178.5353243, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;598;2024-06-01T12:19:48.535+02:00;0
;"{t_measurement"": 1717237198.5371957, ""t_report"": 1717237188.5371976, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;599;2024-06-01T12:19:58.537+02:00;0
;"{t_measurement"": 1717237198.5396683, ""t_report"": 1717237188.539669, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;600;2024-06-01T12:19:58.539+02:00;0
;"{t_measurement"": 1717237208.551394, ""t_report"": 1717237198.551396, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 52}""";mytopic;0;601;2024-06-01T12:20:08.551+02:00;0
;"{t_measurement"": 1717237208.5557716, ""t_report"": 1717237198.5557728, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;602;2024-06-01T12:20:08.555+02:00;0
;"{t_measurement"": 1717237218.5679455, ""t_report"": 1717237208.5679471, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;603;2024-06-01T12:20:18.568+02:00;0
;"{t_measurement"": 1717237228.579817, ""t_report"": 1717237218.5798187, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;604;2024-06-01T12:20:28.579+02:00;0
;"{t_measurement"": 1717237228.5826788, ""t_report"": 1717237218.5826793, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;605;2024-06-01T12:20:28.582+02:00;0
;"{t_measurement"": 1717237238.5902312, ""t_report"": 1717237228.590233, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;606;2024-06-01T12:20:38.590+02:00;0
;"{t_measurement"": 1717237238.594309, ""t_report"": 1717237228.5943093, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;607;2024-06-01T12:20:38.594+02:00;0
;"{t_measurement"": 1717237238.5960698, ""t_report"": 1717237228.59607, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;608;2024-06-01T12:20:38.596+02:00;0
;"{t_measurement"": 1717237248.6034086, ""t_report"": 1717237238.6034098, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 50}""";mytopic;0;609;2024-06-01T12:20:48.603+02:00;0
;"{t_measurement"": 1717237248.6060133, ""t_report"": 1717237238.606014, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;610;2024-06-01T12:20:48.606+02:00;0
;"{t_measurement"": 1717237248.6074936, ""t_report"": 1717237238.6074939, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;611;2024-06-01T12:20:48.607+02:00;0
;"{t_measurement"": 1717237258.6098094, ""t_report"": 1717237248.6098106, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 53}""";mytopic;0;612;2024-06-01T12:20:58.609+02:00;0
;"{t_measurement"": 1717237258.6123018, ""t_report"": 1717237248.6123025, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;613;2024-06-01T12:20:58.612+02:00;0
;"{t_measurement"": 1717237258.6139116, ""t_report"": 1717237248.6139123, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 2}""";mytopic;0;614;2024-06-01T12:20:58.613+02:00;0
;"{t_measurement"": 1717237268.6260848, ""t_report"": 1717237258.626086, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 56}""";mytopic;0;615;2024-06-01T12:21:08.626+02:00;0
;"{t_measurement"": 1717237268.6292052, ""t_report"": 1717237258.6292057, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;616;2024-06-01T12:21:08.629+02:00;0
;"{t_measurement"": 1717237278.6409574, ""t_report"": 1717237268.6409585, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;617;2024-06-01T12:21:18.641+02:00;0
;"{t_measurement"": 1717237288.6486359, ""t_report"": 1717237278.6486375, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 66}""";mytopic;0;618;2024-06-01T12:21:28.648+02:00;0
;"{t_measurement"": 1717237288.6516416, ""t_report"": 1717237278.6516423, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;619;2024-06-01T12:21:28.651+02:00;0
;"{t_measurement"": 1717237298.6612482, ""t_report"": 1717237288.6612506, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;620;2024-06-01T12:21:38.661+02:00;0
;"{t_measurement"": 1717237308.6747258, ""t_report"": 1717237298.674727, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;621;2024-06-01T12:21:48.674+02:00;0
;"{t_measurement"": 1717237308.6786032, ""t_report"": 1717237298.678604, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;622;2024-06-01T12:21:48.678+02:00;0
;"{t_measurement"": 1717237318.6905823, ""t_report"": 1717237308.6905832, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;623;2024-06-01T12:21:58.690+02:00;0
;"{t_measurement"": 1717237318.6934187, ""t_report"": 1717237308.6934195, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 85}""";mytopic;0;624;2024-06-01T12:21:58.693+02:00;0
;"{t_measurement"": 1717237328.6986935, ""t_report"": 1717237318.6986954, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;625;2024-06-01T12:22:08.698+02:00;0
;"{t_measurement"": 1717237338.7102299, ""t_report"": 1717237328.7102308, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;626;2024-06-01T12:22:18.710+02:00;0
;"{t_measurement"": 1717237338.7130666, ""t_report"": 1717237328.7130673, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;627;2024-06-01T12:22:18.713+02:00;0
;"{t_measurement"": 1717237348.724817, ""t_report"": 1717237338.7248185, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 57}""";mytopic;0;628;2024-06-01T12:22:28.724+02:00;0
;"{t_measurement"": 1717237348.7286978, ""t_report"": 1717237338.728699, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;629;2024-06-01T12:22:28.728+02:00;0
;"{t_measurement"": 1717237348.7315927, ""t_report"": 1717237338.7315936, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;630;2024-06-01T12:22:28.731+02:00;0
;"{t_measurement"": 1717237358.7444222, ""t_report"": 1717237348.7444234, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 12}""";mytopic;0;631;2024-06-01T12:22:38.744+02:00;0
;"{t_measurement"": 1717237358.7489636, ""t_report"": 1717237348.7489645, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 89}""";mytopic;0;632;2024-06-01T12:22:38.749+02:00;0
;"{t_measurement"": 1717237358.7510712, ""t_report"": 1717237348.7510717, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;633;2024-06-01T12:22:38.751+02:00;0
;"{t_measurement"": 1717237368.7583497, ""t_report"": 1717237358.7583506, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;634;2024-06-01T12:22:48.758+02:00;0
;"{t_measurement"": 1717237368.7617524, ""t_report"": 1717237358.7617528, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;635;2024-06-01T12:22:48.761+02:00;0
;"{t_measurement"": 1717237368.763477, ""t_report"": 1717237358.7634773, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;636;2024-06-01T12:22:48.763+02:00;0
;"{t_measurement"": 1717237378.772651, ""t_report"": 1717237368.7726524, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 53}""";mytopic;0;637;2024-06-01T12:22:58.772+02:00;0
;"{t_measurement"": 1717237378.775797, ""t_report"": 1717237368.7757978, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 12}""";mytopic;0;638;2024-06-01T12:22:58.775+02:00;0
;"{t_measurement"": 1717237378.7774887, ""t_report"": 1717237368.7774894, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 86}""";mytopic;0;639;2024-06-01T12:22:58.777+02:00;0
;"{t_measurement"": 1717237388.7894762, ""t_report"": 1717237378.789477, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;640;2024-06-01T12:23:08.789+02:00;0
;"{t_measurement"": 1717237388.7926626, ""t_report"": 1717237378.7926633, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;641;2024-06-01T12:23:08.792+02:00;0
;"{t_measurement"": 1717237398.7981565, ""t_report"": 1717237388.7981572, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;642;2024-06-01T12:23:18.798+02:00;0
;"{t_measurement"": 1717237408.81049, ""t_report"": 1717237398.8104916, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 70}""";mytopic;0;643;2024-06-01T12:23:28.810+02:00;0
;"{t_measurement"": 1717237408.8147497, ""t_report"": 1717237398.8147504, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;644;2024-06-01T12:23:28.814+02:00;0
;"{t_measurement"": 1717237408.8170147, ""t_report"": 1717237398.8170154, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;645;2024-06-01T12:23:28.817+02:00;0
;"{t_measurement"": 1717237418.8278062, ""t_report"": 1717237408.827807, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;646;2024-06-01T12:23:38.827+02:00;0
;"{t_measurement"": 1717237418.8320632, ""t_report"": 1717237408.832064, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;647;2024-06-01T12:23:38.832+02:00;0
;"{t_measurement"": 1717237428.844052, ""t_report"": 1717237418.8440528, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 66}""";mytopic;0;648;2024-06-01T12:23:48.844+02:00;0
;"{t_measurement"": 1717237428.846622, ""t_report"": 1717237418.8466225, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;649;2024-06-01T12:23:48.846+02:00;0
;"{t_measurement"": 1717237438.849137, ""t_report"": 1717237428.8491385, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 60}""";mytopic;0;650;2024-06-01T12:23:58.849+02:00;0
;"{t_measurement"": 1717237438.852323, ""t_report"": 1717237428.8523235, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;651;2024-06-01T12:23:58.852+02:00;0
;"{t_measurement"": 1717237448.8639166, ""t_report"": 1717237438.8639185, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 67}""";mytopic;0;652;2024-06-01T12:24:08.864+02:00;0
;"{t_measurement"": 1717237448.8678253, ""t_report"": 1717237438.8678262, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;653;2024-06-01T12:24:08.867+02:00;0
;"{t_measurement"": 1717237448.8696756, ""t_report"": 1717237438.8696764, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;654;2024-06-01T12:24:08.869+02:00;0
;"{t_measurement"": 1717237458.881016, ""t_report"": 1717237448.8810167, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 70}""";mytopic;0;655;2024-06-01T12:24:18.881+02:00;0
;"{t_measurement"": 1717237468.8891735, ""t_report"": 1717237458.889175, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 89}""";mytopic;0;656;2024-06-01T12:24:28.889+02:00;0
;"{t_measurement"": 1717237478.8989413, ""t_report"": 1717237468.898942, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;657;2024-06-01T12:24:38.899+02:00;0
;"{t_measurement"": 1717237478.901929, ""t_report"": 1717237468.9019294, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;658;2024-06-01T12:24:38.901+02:00;0
;"{t_measurement"": 1717237488.9089797, ""t_report"": 1717237478.9089813, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;659;2024-06-01T12:24:48.909+02:00;0
;"{t_measurement"": 1717237488.9113078, ""t_report"": 1717237478.9113083, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 86}""";mytopic;0;660;2024-06-01T12:24:48.911+02:00;0
;"{t_measurement"": 1717237508.9290655, ""t_report"": 1717237498.9290667, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;661;2024-06-01T12:25:08.929+02:00;0
;"{t_measurement"": 1717237508.9330814, ""t_report"": 1717237498.9330833, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;662;2024-06-01T12:25:08.933+02:00;0
;"{t_measurement"": 1717237518.9390025, ""t_report"": 1717237508.9390037, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;663;2024-06-01T12:25:18.939+02:00;0
;"{t_measurement"": 1717237528.9491465, ""t_report"": 1717237518.949148, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 65}""";mytopic;0;664;2024-06-01T12:25:28.949+02:00;0
;"{t_measurement"": 1717237528.9518497, ""t_report"": 1717237518.9518507, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;665;2024-06-01T12:25:28.951+02:00;0
;"{t_measurement"": 1717237548.9692395, ""t_report"": 1717237538.969242, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 65}""";mytopic;0;666;2024-06-01T12:25:48.969+02:00;0
;"{t_measurement"": 1717237548.973547, ""t_report"": 1717237538.973548, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;667;2024-06-01T12:25:48.973+02:00;0
;"{t_measurement"": 1717237548.97613, ""t_report"": 1717237538.9761302, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;668;2024-06-01T12:25:48.976+02:00;0
;"{t_measurement"": 1717237548.9781945, ""t_report"": 1717237538.978195, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;669;2024-06-01T12:25:48.978+02:00;0
;"{t_measurement"": 1717237558.987725, ""t_report"": 1717237548.9877267, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;670;2024-06-01T12:25:58.987+02:00;0
;"{t_measurement"": 1717237558.991292, ""t_report"": 1717237548.9912925, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;671;2024-06-01T12:25:58.991+02:00;0
;"{t_measurement"": 1717237569.0006492, ""t_report"": 1717237559.0006523, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;672;2024-06-01T12:26:09.000+02:00;0
;"{t_measurement"": 1717237569.004597, ""t_report"": 1717237559.0045974, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 1}""";mytopic;0;673;2024-06-01T12:26:09.004+02:00;0
;"{t_measurement"": 1717237579.0092123, ""t_report"": 1717237569.0092132, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 62}""";mytopic;0;674;2024-06-01T12:26:19.009+02:00;0
;"{t_measurement"": 1717237579.0120182, ""t_report"": 1717237569.0120187, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;675;2024-06-01T12:26:19.012+02:00;0
;"{t_measurement"": 1717237589.0191689, ""t_report"": 1717237579.0191696, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 70}""";mytopic;0;676;2024-06-01T12:26:29.019+02:00;0
;"{t_measurement"": 1717237589.0224018, ""t_report"": 1717237579.0224025, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;677;2024-06-01T12:26:29.022+02:00;0
;"{t_measurement"": 1717237589.0239823, ""t_report"": 1717237579.023983, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;678;2024-06-01T12:26:29.024+02:00;0
;"{t_measurement"": 1717237599.029208, ""t_report"": 1717237589.0292106, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;679;2024-06-01T12:26:39.029+02:00;0
;"{t_measurement"": 1717237599.032252, ""t_report"": 1717237589.032253, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;680;2024-06-01T12:26:39.032+02:00;0
;"{t_measurement"": 1717237609.0415561, ""t_report"": 1717237599.041557, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;681;2024-06-01T12:26:49.041+02:00;0
;"{t_measurement"": 1717237619.0546942, ""t_report"": 1717237609.0546951, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;682;2024-06-01T12:26:59.054+02:00;0
